"country","date","cases"
"Australia","2020-04-06",4
"Australia","2020-04-07",0
"Australia","2020-04-08",4
"Australia","2020-04-09",5
"Australia","2020-04-10",8
"Australia","2020-04-11",1
"Australia","2020-04-12",0
"Australia","2020-04-13",0
"Australia","2020-04-14",4
"Australia","2020-04-15",0
"Australia","2020-04-16",0
"Australia","2020-04-17",2
"Australia","2020-04-18",0
"Australia","2020-04-19",0
"Australia","2020-04-20",0
"Australia","2020-04-21",2
"Australia","2020-04-22",1
"Australia","2020-04-23",0
"Australia","2020-04-24",0
"Australia","2020-04-25",0
"Australia","2020-04-26",0
"Australia","2020-04-27",0
"Australia","2020-04-28",0
"Australia","2020-04-29",0
"Australia","2020-04-30",0
"Australia","2020-05-01",0
"Australia","2020-05-02",0
"Australia","2020-05-03",0
"Australia","2020-05-04",0
"Australia","2020-05-05",0
"Australia","2020-05-06",0
"Australia","2020-05-07",1
"Australia","2020-05-08",0
"Australia","2020-05-09",0
"Australia","2020-05-10",0
"Australia","2020-05-11",0
"Australia","2020-05-12",0
"Australia","2020-05-13",0
"Australia","2020-05-14",0
"Australia","2020-05-15",0
"Australia","2020-05-16",0
"Australia","2020-05-17",0
"Australia","2020-05-18",0
"Australia","2020-05-19",0
"Australia","2020-05-20",0
"Australia","2020-05-21",0
"Australia","2020-05-22",0
"Australia","2020-05-23",0
"Australia","2020-05-24",0
"Australia","2020-05-25",0
"Australia","2020-05-26",1
"Australia","2020-05-27",0
"Australia","2020-05-28",0
"Australia","2020-05-29",0
"Australia","2020-05-30",0
"Australia","2020-05-31",0
"Australia","2020-06-01",0
"Australia","2020-06-02",0
"Australia","2020-06-03",0
"Australia","2020-06-04",0
"Australia","2020-06-05",0
"Australia","2020-06-06",0
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",0
"Australia","2020-01-27",0
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",0
"Australia","2020-01-31",0
"Australia","2020-02-01",0
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",0
"Australia","2020-03-01",0
"Australia","2020-03-02",1
"Australia","2020-03-03",0
"Australia","2020-03-04",0
"Australia","2020-03-05",0
"Australia","2020-03-06",0
"Australia","2020-03-07",0
"Australia","2020-03-08",1
"Australia","2020-03-09",0
"Australia","2020-03-10",0
"Australia","2020-03-11",1
"Australia","2020-03-12",0
"Australia","2020-03-13",2
"Australia","2020-03-14",0
"Australia","2020-03-15",1
"Australia","2020-03-16",1
"Australia","2020-03-17",0
"Australia","2020-03-18",3
"Australia","2020-03-19",0
"Australia","2020-03-20",0
"Australia","2020-03-21",6
"Australia","2020-03-22",6
"Australia","2020-03-23",6
"Australia","2020-03-24",0
"Australia","2020-03-25",8
"Australia","2020-03-26",11
"Australia","2020-03-27",0
"Australia","2020-03-28",15
"Australia","2020-03-29",4
"Australia","2020-03-30",0
"Australia","2020-03-31",3
"Australia","2020-04-01",0
"Australia","2020-04-02",3
"Australia","2020-04-03",2
"Australia","2020-04-04",6
"Australia","2020-04-05",2
"Australia","2020-04-06",4
"Australia","2020-04-07",3
"Australia","2020-04-08",9
"Australia","2020-04-09",13
"Australia","2020-04-10",11
"Australia","2020-04-11",11
"Australia","2020-04-12",0
"Australia","2020-04-13",11
"Australia","2020-04-14",21
"Australia","2020-04-15",0
"Australia","2020-04-16",4
"Australia","2020-04-17",11
"Australia","2020-04-18",8
"Australia","2020-04-19",7
"Australia","2020-04-20",5
"Australia","2020-04-21",1
"Australia","2020-04-22",4
"Australia","2020-04-23",2
"Australia","2020-04-24",0
"Australia","2020-04-25",0
"Australia","2020-04-26",5
"Australia","2020-04-27",2
"Australia","2020-04-28",4
"Australia","2020-04-29",1
"Australia","2020-04-30",2
"Australia","2020-05-01",0
"Australia","2020-05-02",0
"Australia","2020-05-03",0
"Australia","2020-05-04",0
"Australia","2020-05-05",4
"Australia","2020-05-06",1
"Australia","2020-05-07",1
"Australia","2020-05-08",0
"Australia","2020-05-09",0
"Australia","2020-05-10",0
"Australia","2020-05-11",0
"Australia","2020-05-12",0
"Australia","2020-05-13",0
"Australia","2020-05-14",0
"Australia","2020-05-15",1
"Australia","2020-05-16",0
"Australia","2020-05-17",0
"Australia","2020-05-18",0
"Australia","2020-05-19",0
"Australia","2020-05-20",0
"Australia","2020-05-21",0
"Australia","2020-05-22",0
"Australia","2020-05-23",0
"Australia","2020-05-24",0
"Australia","2020-05-25",0
"Australia","2020-05-26",0
"Australia","2020-05-27",0
"Australia","2020-05-28",0
"Australia","2020-05-29",0
"Australia","2020-05-30",0
"Australia","2020-05-31",0
"Australia","2020-06-01",0
"Australia","2020-06-02",0
"Australia","2020-06-03",0
"Australia","2020-06-04",0
"Australia","2020-06-05",0
"Australia","2020-06-06",0
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",0
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",0
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",0
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
"United Kingdom","2020-02-08",0
"United Kingdom","2020-02-09",0
"United Kingdom","2020-02-10",0
"United Kingdom","2020-02-11",0
"United Kingdom","2020-02-12",0
"United Kingdom","2020-02-13",0
"United Kingdom","2020-02-14",0
"United Kingdom","2020-02-15",0
"United Kingdom","2020-02-16",0
"United Kingdom","2020-02-17",0
"United Kingdom","2020-02-18",0
"United Kingdom","2020-02-19",0
"United Kingdom","2020-02-20",0
"United Kingdom","2020-02-21",0
"United Kingdom","2020-02-22",0
"United Kingdom","2020-02-23",0
"United Kingdom","2020-02-24",0
"United Kingdom","2020-02-25",0
"United Kingdom","2020-02-26",0
"United Kingdom","2020-02-27",0
"United Kingdom","2020-02-28",0
"United Kingdom","2020-02-29",0
"United Kingdom","2020-03-01",0
"United Kingdom","2020-03-02",0
"United Kingdom","2020-03-03",0
"United Kingdom","2020-03-04",0
"United Kingdom","2020-03-05",0
"United Kingdom","2020-03-06",0
"United Kingdom","2020-03-07",0
"United Kingdom","2020-03-08",0
"United Kingdom","2020-03-09",0
"United Kingdom","2020-03-10",0
"United Kingdom","2020-03-11",0
"United Kingdom","2020-03-12",0
"United Kingdom","2020-03-13",0
"United Kingdom","2020-03-14",0
"United Kingdom","2020-03-15",0
"United Kingdom","2020-03-16",0
"United Kingdom","2020-03-17",0
"United Kingdom","2020-03-18",0
"United Kingdom","2020-03-19",0
"United Kingdom","2020-03-20",0
"United Kingdom","2020-03-21",0
"United Kingdom","2020-03-22",0
"United Kingdom","2020-03-23",0
"United Kingdom","2020-03-24",0
"United Kingdom","2020-03-25",0
"United Kingdom","2020-03-26",0
"United Kingdom","2020-03-27",0
"United Kingdom","2020-03-28",4
"United Kingdom","2020-03-29",0
"United Kingdom","2020-03-30",1
"United Kingdom","2020-03-31",0
"United Kingdom","2020-04-01",1
"United Kingdom","2020-04-02",-1
"United Kingdom","2020-04-03",0
"United Kingdom","2020-04-04",0
"United Kingdom","2020-04-05",0
"United Kingdom","2020-04-06",3
"United Kingdom","2020-04-07",0
"United Kingdom","2020-04-08",0
"United Kingdom","2020-04-09",0
"United Kingdom","2020-04-10",0
"United Kingdom","2020-04-11",0
"United Kingdom","2020-04-12",1
"United Kingdom","2020-04-13",1
"United Kingdom","2020-04-14",0
"United Kingdom","2020-04-15",0
"United Kingdom","2020-04-16",1
"United Kingdom","2020-04-17",0
"United Kingdom","2020-04-18",0
"United Kingdom","2020-04-19",0
"United Kingdom","2020-04-20",0
"United Kingdom","2020-04-21",0
"United Kingdom","2020-04-22",0
"United Kingdom","2020-04-23",0
"United Kingdom","2020-04-24",0
"United Kingdom","2020-04-25",0
"United Kingdom","2020-04-26",0
"United Kingdom","2020-04-27",1
"United Kingdom","2020-04-28",0
"United Kingdom","2020-04-29",0
"United Kingdom","2020-04-30",0
"United Kingdom","2020-05-01",0
"United Kingdom","2020-05-02",0
"United Kingdom","2020-05-03",0
"United Kingdom","2020-05-04",0
"United Kingdom","2020-05-05",0
"United Kingdom","2020-05-06",0
"United Kingdom","2020-05-07",0
"United Kingdom","2020-05-08",0
"United Kingdom","2020-05-09",0
"United Kingdom","2020-05-10",0
"United Kingdom","2020-05-11",0
"United Kingdom","2020-05-12",0
"United Kingdom","2020-05-13",0
"United Kingdom","2020-05-14",0
"United Kingdom","2020-05-15",0
"United Kingdom","2020-05-16",0
"United Kingdom","2020-05-17",0
"United Kingdom","2020-05-18",0
"United Kingdom","2020-05-19",0
"United Kingdom","2020-05-20",0
"United Kingdom","2020-05-21",0
"United Kingdom","2020-05-22",0
"United Kingdom","2020-05-23",0
"United Kingdom","2020-05-24",0
"United Kingdom","2020-05-25",0
"United Kingdom","2020-05-26",0
"United Kingdom","2020-05-27",0
"United Kingdom","2020-05-28",0
"United Kingdom","2020-05-29",0
"United Kingdom","2020-05-30",0
"United Kingdom","2020-05-31",0
"United Kingdom","2020-06-01",0
"United Kingdom","2020-06-02",0
"United Kingdom","2020-06-03",0
"United Kingdom","2020-06-04",0
"United Kingdom","2020-06-05",0
"United Kingdom","2020-06-06",0
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",1
"Australia","2020-01-27",0
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",1
"Australia","2020-01-31",1
"Australia","2020-02-01",1
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",3
"Australia","2020-03-01",0
"Australia","2020-03-02",2
"Australia","2020-03-03",0
"Australia","2020-03-04",1
"Australia","2020-03-05",0
"Australia","2020-03-06",0
"Australia","2020-03-07",1
"Australia","2020-03-08",0
"Australia","2020-03-09",4
"Australia","2020-03-10",3
"Australia","2020-03-11",3
"Australia","2020-03-12",0
"Australia","2020-03-13",15
"Australia","2020-03-14",13
"Australia","2020-03-15",8
"Australia","2020-03-16",14
"Australia","2020-03-17",23
"Australia","2020-03-18",27
"Australia","2020-03-19",0
"Australia","2020-03-20",0
"Australia","2020-03-21",108
"Australia","2020-03-22",126
"Australia","2020-03-23",0
"Australia","2020-03-24",56
"Australia","2020-03-25",55
"Australia","2020-03-26",54
"Australia","2020-03-27",54
"Australia","2020-03-28",111
"Australia","2020-03-29",84
"Australia","2020-03-30",52
"Australia","2020-03-31",96
"Australia","2020-04-01",51
"Australia","2020-04-02",68
"Australia","2020-04-03",49
"Australia","2020-04-04",30
"Australia","2020-04-05",20
"Australia","2020-04-06",23
"Australia","2020-04-07",33
"Australia","2020-04-08",21
"Australia","2020-04-09",16
"Australia","2020-04-10",13
"Australia","2020-04-11",24
"Australia","2020-04-12",3
"Australia","2020-04-13",13
"Australia","2020-04-14",10
"Australia","2020-04-15",8
"Australia","2020-04-16",0
"Australia","2020-04-17",3
"Australia","2020-04-18",17
"Australia","2020-04-19",9
"Australia","2020-04-20",1
"Australia","2020-04-21",7
"Australia","2020-04-22",0
"Australia","2020-04-23",1
"Australia","2020-04-24",6
"Australia","2020-04-25",3
"Australia","2020-04-26",3
"Australia","2020-04-27",0
"Australia","2020-04-28",5
"Australia","2020-04-29",7
"Australia","2020-04-30",3
"Australia","2020-05-01",7
"Australia","2020-05-02",13
"Australia","2020-05-03",22
"Australia","2020-05-04",17
"Australia","2020-05-05",17
"Australia","2020-05-06",14
"Australia","2020-05-07",13
"Australia","2020-05-08",1
"Australia","2020-05-09",19
"Australia","2020-05-10",9
"Australia","2020-05-11",15
"Australia","2020-05-12",3
"Australia","2020-05-13",7
"Australia","2020-05-14",19
"Australia","2020-05-15",11
"Australia","2020-05-16",7
"Australia","2020-05-17",6
"Australia","2020-05-18",9
"Australia","2020-05-19",0
"Australia","2020-05-20",8
"Australia","2020-05-21",12
"Australia","2020-05-22",0
"Australia","2020-05-23",10
"Australia","2020-05-24",2
"Australia","2020-05-25",5
"Australia","2020-05-26",8
"Australia","2020-05-27",10
"Australia","2020-05-28",6
"Australia","2020-05-29",11
"Australia","2020-05-30",4
"Australia","2020-05-31",4
"Australia","2020-06-01",10
"Australia","2020-06-02",7
"Australia","2020-06-03",8
"Australia","2020-06-04",3
"Australia","2020-06-05",0
"Australia","2020-06-06",4
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",0
"Australia","2020-01-27",0
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",0
"Australia","2020-01-31",0
"Australia","2020-02-01",0
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",2
"Australia","2020-03-01",0
"Australia","2020-03-02",0
"Australia","2020-03-03",0
"Australia","2020-03-04",0
"Australia","2020-03-05",1
"Australia","2020-03-06",0
"Australia","2020-03-07",0
"Australia","2020-03-08",0
"Australia","2020-03-09",1
"Australia","2020-03-10",2
"Australia","2020-03-11",3
"Australia","2020-03-12",0
"Australia","2020-03-13",5
"Australia","2020-03-14",3
"Australia","2020-03-15",0
"Australia","2020-03-16",11
"Australia","2020-03-17",3
"Australia","2020-03-18",4
"Australia","2020-03-19",17
"Australia","2020-03-20",12
"Australia","2020-03-21",26
"Australia","2020-03-22",30
"Australia","2020-03-23",20
"Australia","2020-03-24",35
"Australia","2020-03-25",0
"Australia","2020-03-26",56
"Australia","2020-03-27",0
"Australia","2020-03-28",47
"Australia","2020-03-29",33
"Australia","2020-03-30",44
"Australia","2020-03-31",9
"Australia","2020-04-01",28
"Australia","2020-04-02",8
"Australia","2020-04-03",0
"Australia","2020-04-04",36
"Australia","2020-04-05",17
"Australia","2020-04-06",7
"Australia","2020-04-07",0
"Australia","2020-04-08",21
"Australia","2020-04-09",14
"Australia","2020-04-10",11
"Australia","2020-04-11",8
"Australia","2020-04-12",0
"Australia","2020-04-13",3
"Australia","2020-04-14",10
"Australia","2020-04-15",0
"Australia","2020-04-16",5
"Australia","2020-04-17",9
"Australia","2020-04-18",3
"Australia","2020-04-19",1
"Australia","2020-04-20",0
"Australia","2020-04-21",1
"Australia","2020-04-22",0
"Australia","2020-04-23",0
"Australia","2020-04-24",2
"Australia","2020-04-25",1
"Australia","2020-04-26",0
"Australia","2020-04-27",0
"Australia","2020-04-28",1
"Australia","2020-04-29",1
"Australia","2020-04-30",0
"Australia","2020-05-01",0
"Australia","2020-05-02",0
"Australia","2020-05-03",0
"Australia","2020-05-04",0
"Australia","2020-05-05",0
"Australia","2020-05-06",0
"Australia","2020-05-07",1
"Australia","2020-05-08",0
"Australia","2020-05-09",0
"Australia","2020-05-10",0
"Australia","2020-05-11",1
"Australia","2020-05-12",0
"Australia","2020-05-13",-1
"Australia","2020-05-14",0
"Australia","2020-05-15",0
"Australia","2020-05-16",1
"Australia","2020-05-17",1
"Australia","2020-05-18",3
"Australia","2020-05-19",0
"Australia","2020-05-20",0
"Australia","2020-05-21",0
"Australia","2020-05-22",0
"Australia","2020-05-23",3
"Australia","2020-05-24",0
"Australia","2020-05-25",4
"Australia","2020-05-26",6
"Australia","2020-05-27",0
"Australia","2020-05-28",7
"Australia","2020-05-29",8
"Australia","2020-05-30",1
"Australia","2020-05-31",3
"Australia","2020-06-01",2
"Australia","2020-06-02",1
"Australia","2020-06-03",0
"Australia","2020-06-04",0
"Australia","2020-06-05",4
"Australia","2020-06-06",3
